episode,steps,reward_0,reward_1,loss_0,loss_1,collisions_0,collisions_1,ou_theta_0,ou_theta_1,ou_mu_0,ou_mu_1,ou_sigma_0,ou_sigma_1,ou_dt_0,ou_dt_1,ou_x0_0,ou_x0_1
1148,12,-41.761813829451434,0.09514716278476626,14712.998657226562,29156.311197916668,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1149,14,-35.768066706513174,0.05378099222745409,16564.939348493303,41904.55315290178,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1150,17,-0.05671499402392127,-29.35504971185843,14738.129337086397,38529.846852022056,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1151,15,-33.407117524112245,0.0737841907789101,16507.848600260415,29717.491145833334,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1152,12,-41.74812617563219,0.081459508965515,20397.875325520832,37694.321940104164,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1153,2,-0.0644912377007851,-250.83144720883118,11243.3447265625,20727.28662109375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1154,12,-41.75142429905958,0.08475763239291535,17618.12548828125,26887.198893229168,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1155,2,-250.1952022335793,0.19520223357927408,14665.952270507812,48275.7734375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1156,13,-38.59187715533487,0.035629084022844267,15539.488994891826,35894.284254807695,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1157,14,-0.06611113412593893,-35.648174580159775,17269.873953683036,36736.44545200893,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1158,8,-62.61218141070278,0.11218141070277987,13335.53271484375,28614.165771484375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1159,5,-0.10230294933528952,-100.22107226086769,23057.203125,38128.88203125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1160,6,-0.04531463808580346,-83.28801869524753,17433.004720052082,39432.351236979164,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1161,8,-0.0626052093049829,-62.6000671023934,20919.436279296875,43491.2890625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1162,6,-0.15116327579770475,-83.43623737946534,22090.257486979168,36676.883463541664,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1163,18,-0.07728214914813318,-27.82315296091262,20492.974365234375,42095.76323784722,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1164,3,-0.10224350309712406,-167.3794943573973,13446.818033854166,41436.611979166664,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1165,3,-0.10988258410290752,-167.38197935218867,14531.753580729166,39092.658854166664,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1166,19,-26.400905399324177,-26.299997937723894,17068.269505550987,32331.38003700658,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1167,8,-62.64736203368668,0.1473620336866854,15631.708862304688,35632.944580078125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1168,16,-0.05297286572895211,-31.32108671944994,18193.771453857422,33829.7080078125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1169,16,-0.10842689429380356,-31.275100991418853,17343.837127685547,34073.99530029297,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1170,7,-71.4746400916009,0.04606866302948297,17883.27566964286,35419.15904017857,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1171,11,-45.49937008601341,0.04482463146794781,18642.420454545456,36235.02432528409,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1172,22,-0.03530759511653352,-22.75496158366168,16831.884410511364,32542.843661221592,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1173,16,-0.07841826695704249,-31.23934335113173,16027.311767578125,40293.53723144531,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1174,11,-0.08951964050427655,-45.58929404984924,15134.17862215909,36570.76083096591,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1175,3,333.3200754735073,-500.5746003923958,17948.198567708332,46424.686197916664,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1176,20,-0.042952142669997154,-25.042202386453063,17267.950036621092,35899.7,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1177,4,-0.16885750545164696,-125.31036494028798,18347.431396484375,36325.67236328125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1178,14,-35.79339116306352,0.07910544877780383,17689.429652622766,33134.578404017855,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1179,1,-0.1566946620270196,-500.9305015226125,27691.85546875,59214.7890625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1180,18,-0.057950716757228814,-27.827502762472033,17190.45445421007,35628.461805555555,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1181,17,29.331351295554622,-58.78871916628829,15386.396053538603,34547.84443933824,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1182,9,-0.07268525893503686,-55.61273754567975,16670.37424045139,41469.151258680555,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1183,6,-0.06184624238843673,-83.5573206472803,24308.134114583332,32067.3486328125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1184,3,-0.07427899887032602,-167.03559182108577,10661.731119791666,28449.7666015625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1185,8,-0.06841098395167472,-62.707660150871014,15350.937255859375,35143.5849609375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1186,19,52.54919236423731,-78.98315715612938,12360.876978824013,35035.59786184211,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1187,9,-0.04488411446240134,-55.73598456387605,13457.441704644098,40625.786024305555,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1188,11,-0.06055455525075084,-45.59043773041698,18953.99689275568,32354.843039772728,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1189,10,-0.10760691680634935,-50.060222505848934,20994.9302734375,43598.4111328125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1190,3,-0.05131731141685725,-167.43912905983913,16812.54296875,44566.587239583336,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1191,15,-0.12682423800692655,-33.32089136180162,14336.509830729166,37888.582682291664,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1192,17,-0.07853224288309785,-29.445780546430033,15963.957490808823,35307.274241727944,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1193,9,-0.08023647624261054,-55.7220018206142,15722.215440538195,37224.452473958336,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1194,7,-0.11555105161002063,-71.62909087371933,20552.836774553572,38698.10100446428,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1195,12,166.63328960898215,-208.44871920985167,20107.9443359375,33024.078287760414,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1196,18,27.734372394986305,-55.59897965210667,19720.082682291668,32532.29763454861,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1197,13,-0.05240210955633115,-38.57860992321048,17193.203125,36540.68419471154,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1198,6,-0.09175407882086954,-83.53551706722367,21494.513020833332,37620.4423828125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1199,13,-0.13424136088840738,-38.4701969816926,22726.103853665867,34645.184044471156,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1200,14,-0.06304350097846076,-35.74573613780622,15965.391898018974,43067.828404017855,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1201,15,-0.10035068067511091,-33.35254246131647,16521.07980143229,41371.228125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1202,2,-0.05961545433728839,-250.62007383911973,14869.048828125,29753.1318359375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1203,18,-0.055014830567450636,-27.850388935497847,15077.693684895834,32931.138509114586,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1204,8,-0.045778564478752976,-62.625197108601526,17499.635620117188,34797.33984375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1205,11,-45.50016772308255,0.045622268537092364,13138.830122514204,31459.028231534092,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1206,3,-0.1314782634081992,-167.08478060003452,8752.682942708334,50371.953125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1207,4,-0.065787617925267,-125.1871666405943,22373.35693359375,40868.97265625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1208,14,-35.77596839870203,0.0616826844163124,11929.612200055804,37521.01750837053,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1209,7,-0.11515263805183167,-71.53276203278469,17065.157610212053,41083.31780133928,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1210,9,-0.041727567306137796,-55.71069178025322,11578.531032986111,31438.27734375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1211,4,-0.11327817829402032,-125.165172344206,10045.4560546875,56244.57763671875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1212,6,-0.04786063623008557,-83.66255521514101,14954.652669270834,45360.456380208336,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1213,13,76.86986375132693,-115.44027969452799,18684.174861027645,40831.87890625,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1214,7,-0.06243305821202288,-71.52702057092516,14252.837472098214,34059.949497767855,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1215,11,-45.52295116830737,0.0684057137619133,16315.694025213068,38043.86239346591,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1216,6,-0.1229224492494896,-83.42018844957315,11013.991780598959,35105.815104166664,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1217,16,-31.302202170946728,0.05220217094672471,24796.796875,40075.136962890625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1218,17,-29.494120958124206,0.08235625224185184,17824.47931985294,35643.86695772059,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1219,2,-0.1308342073902944,-250.559247272419,19231.7421875,47851.404296875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1220,2,-0.06574940650314848,-250.5020982678798,19451.47021484375,54059.818359375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1221,14,-35.81819877397618,0.08328011443578975,17676.499651227678,41778.90611049107,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1222,6,-83.44693926136871,0.08541839184397826,13087.213094075521,39055.953776041664,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1223,3,-166.86880258636754,0.20213591970085779,14567.3681640625,48942.610677083336,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1224,10,-0.13544596839897044,-50.035111321702615,20885.90888671875,51590.101953125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1225,9,-0.12980111490948756,-55.54261989135669,14973.114149305555,33267.77734375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1226,12,-0.0354353240922597,-41.78229972907237,18025.464599609375,40210.451334635414,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1227,3,-0.07991644356740028,-167.07792694035587,15234.497721354166,37255.656901041664,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1228,16,-0.10133532446413443,-31.235236687130335,13566.141510009766,37898.964111328125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1229,19,-0.07010417749777996,-26.319892971540206,16584.69599352385,37349.12201891447,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1230,16,31.199590868967658,-62.546518277626845,21544.675018310547,39405.88879394531,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1231,34,-0.06156362747806519,-14.713411892919732,17241.527458639706,35298.32289751838,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1232,5,-100.08882258703242,0.08882258703242088,13313.86484375,36374.166796875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1233,12,-0.037083910686799844,-41.76474484924929,19953.295735677082,37825.365397135414,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1234,12,-0.10422755742704388,-41.65314752389855,14449.78662109375,39865.980305989586,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1235,1,-0.1298615493861431,-500.8984925982783,25763.48828125,50310.578125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1236,14,-0.10623788801935238,-35.78668222290181,16904.91336495536,36678.57268415178,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1237,4,-125.16990700743457,0.1699070074345702,13249.50048828125,32878.13916015625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1238,10,-0.0535324411365541,-50.15398754698254,18190.4123046875,30521.103515625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1239,26,-0.04434658248858942,-19.240096423293103,17361.439772385816,35350.26059194712,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1240,15,-0.0468691707357824,-33.42722370918371,20185.581380208332,42826.81328125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1241,5,-100.15764230525858,0.15764230525857642,18795.0841796875,41935.001953125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1242,7,-0.11158131028770865,-71.56951088709273,17697.20968191964,57476.316685267855,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1243,9,-0.14862625565978338,-55.51893337325806,13320.618869357639,48616.51996527778,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1244,7,-71.51892513662509,0.09035370805365507,14019.168247767857,42351.462611607145,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1245,27,-18.600409883101747,0.08189136458322874,18962.4142614294,39812.55345775463,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1246,17,-29.485347324445804,-29.454052349672672,16850.222771139706,34252.173023897056,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1247,31,-0.055751030515437144,-16.120573505301103,16552.77732012349,37838.448147681454,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1248,23,-0.07061568224963972,-21.73066052095185,17522.714504076088,41045.214079483696,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1249,12,-0.09721112980373542,-41.69029081855826,12081.021484375,43137.387044270836,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1250,27,-0.05469270922702656,-18.548204274771464,15168.14525462963,40805.10181568287,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1251,11,-45.53718624662545,0.08264079207999932,14040.225941051136,35316.87730823864,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1252,19,-0.1100412912571046,-26.313532669594274,15162.545384457237,47637.58244243421,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1253,14,-35.82784862135871,0.11356290707299828,18623.065534319197,45030.85393415178,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1254,22,-22.804270398029555,-22.724147469608365,15450.165371981535,45048.10830965909,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1255,18,111.07515187267595,-138.94787947187763,18716.587510850695,36240.68511284722,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1256,8,-0.12890833925314102,-62.51803584798114,16522.08837890625,53112.72021484375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1257,20,-0.07094875173581469,-25.03314718593408,18325.609643554686,34400.54287109375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1258,9,-0.06659302248662097,-55.642689346602474,16310.012369791666,33163.54904513889,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1259,20,49.97206445743225,-75.0702555020204,16902.5494140625,40782.2396484375,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1260,41,-0.0798530319026263,-12.805348679963078,20441.51102801067,39165.61309070122,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1261,10,-0.13100316223525263,-50.22132802070878,15806.610595703125,41405.1564453125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1262,27,-0.06189691305606742,-18.545015189580408,18999.77322048611,38935.97858796296,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1263,5,-0.12846840402129694,-100.65578020487438,20329.8154296875,37186.765625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1264,3,-166.79863681330872,0.13197014664205645,25232.221354166668,39965.80859375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1265,108,41.621583883519165,-46.27419872524678,19934.12771267361,40515.1782316985,9.0,9.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1266,124,88.67266912675238,-92.72126503801347,19931.877827305947,42176.21615108367,22.0,22.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1267,2,-0.13252017906070496,-250.7069879888092,24985.28369140625,67580.8671875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1268,9,-0.09222027938297159,-55.61188587512508,18635.537651909723,40079.06423611111,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1269,12,41.62287995870054,-83.43367821105609,17656.389729817707,38316.808430989586,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1270,12,-0.10215698260264712,-41.74052899579828,18333.684041341145,43982.919108072914,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1271,3,-166.73376190646397,0.06709523979728621,20567.959635416668,45406.7890625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1272,12,-0.05808623489691662,-41.77773492963938,21776.860432942707,43334.334309895836,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1273,4,-0.036724005753433035,-125.50151267848527,11807.293701171875,47106.77734375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1274,20,-0.0596626070325289,-25.05097942106399,15584.008935546875,38588.07890625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1275,7,-0.09575661133251387,-71.55298105334026,23459.109235491072,51666.38169642857,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1276,5,-0.06413209065234486,-100.21358716897788,15833.7544921875,39509.81015625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1277,22,22.662656778470662,-45.45350844793001,19667.27752130682,48232.72842684659,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
1278,20,24.921377955471193,-50.03207560337496,17595.39274902344,41262.63564453125,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
